id,city,country,region,short_description,budget_level,master_travel_score,rank_overall,data_sources,source_count,climate_zone,climate_avg_temp_c,climate_source,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,composite_score,ideal_weekend,ideal_short_trip,ideal_one_week,ideal_long_trip,meteo_avg_temp_c,meteo_annual_precip_mm,meteo_avg_daily_sun_h,meteo_avg_comfort,meteo_best_comfort_month,meteo_wet_months,meteo_cold_months,meteo_hot_months,image_score,image_count,avg_text_quality,avg_colorfulness,avg_brightness,avg_contrast,avg_attractiveness,col_cost_of_living_index,col_rent_index,col_groceries_index,col_restaurant_index,col_purchasing_power_index,col_affordability_tier,col_value_score
44270077-ff2f-4123-96b9-7158aaff58a9,Luxor,Egypt,africa,"Sun-drenched landscapes and ancient temples create an awe-inspiring atmosphere, where history feels alive amid the vibrant local culture and bustling markets.",Budget,5.36,316,climate|cost|wtc_ratings,3,Tropical/Hot,26.2,meteostat,5,3,3,1,2,4,2,3,3,2.89,False,True,True,False,26.2,1.0,,7.84,11.0,2.0,0.0,76.0,,,,,,,,29.52,5.82,27.42,23.42,21.54,Budget,0.73
443799ea-fcbb-4e6d-93f4-a93b566fabeb,Kuwait City,Kuwait,middle_east,"A modern skyline meets traditional souks, where the aroma of spices and the warmth of the desert sun create an inviting atmosphere.",Luxury,5.36,317,climate|cost|wtc_ratings,3,Tropical/Hot,27.5,meteostat,3,2,2,3,3,4,3,4,2,2.89,True,True,True,False,27.5,1474.5,8.08,9.03,2.0,69.0,0.0,82.0,,,,,,,,48.68,31.31,35.63,47.48,78.57,Mid-range,1.614
44fb18eb-2641-46ab-b3fa-df6870ba3c74,Gothenburg,Sweden,europe,"A charming city with picturesque canals, lush parks, and a vibrant cultural scene, making every stroll feel both refreshing and inspiring.",Mid-range,5.36,318,climate|cost|wtc_ratings,3,Cool,8.59,meteostat,4,3,4,3,3,4,3,4,3,3.44,True,True,True,False,8.59,1149.5,4.36,6.07,5.0,9.0,78.0,0.0,,,,,,,,71.74,25.86,65.78,72.61,98.14,Expensive,1.368
45c083b3-fc34-4d42-b74a-cd9dffe4156a,Berlin,Germany,europe,"Eclectic streets filled with history, art, and a dynamic cultural scene create an atmosphere that's both invigorating and deeply engaging.",Mid-range,5.36,319,climate|cost|wtc_ratings,3,Temperate,10.63,meteostat,5,3,2,1,5,4,3,5,2,3.33,True,True,True,False,10.63,3095.5,4.4,6.57,5.0,32.0,39.0,0.0,,,,,,,,65.58,27.62,52.31,60.91,103.08,Expensive,1.572
b411a358-6873-46d3-b693-174931a4a948,San Salvador,El Salvador,north_america,"Lively streets buzz with local vendors and colorful markets, while nearby volcanoes and lush landscapes offer a sense of adventure and natural beauty.",Budget,5.36,320,climate|cost|wtc_ratings,3,Tropical/Hot,25.66,meteostat,3,3,3,3,3,4,2,3,2,2.89,True,True,True,False,25.66,4252.9,,8.78,12.0,17.0,0.0,3.0,,,,,,,,44.37,13.19,44.32,35.47,21.17,Mid-range,0.477
8ffa36b1-c3eb-4d2d-bc8b-8768f6ecfff1,Guilin,China,asia,"Lush karst mountains rise dramatically above serene rivers and rice paddies, offering a tranquil escape with breathtaking natural beauty at every turn.",Budget,5.36,321,climate|cost|wtc_ratings,3,Warm/Mediterranean,19.85,meteostat,3,4,5,1,2,3,3,2,4,3.0,True,True,True,False,19.85,13496.1,,7.7,10.0,42.0,17.0,28.0,,,,,,,,41.77,16.53,46.01,28.37,59.99,Mid-range,1.436
9cca8483-23d3-4725-b369-ba831d2c16b3,Suva,Fiji,oceania,"Tropical breezes mingle with the vibrant bustle of markets and the warmth of welcoming locals, creating an inviting and lively atmosphere.",Mid-range,5.35,322,climate|cost|wtc_ratings,3,Tropical/Hot,25.23,meteostat,3,3,4,3,3,3,3,3,2,3.0,False,True,True,False,25.23,42561.0,,7.76,8.0,82.0,0.0,0.0,,,,,,,,43.16,17.76,48.06,37.42,35.87,Mid-range,0.831
9f3e50a0-752d-42f5-b129-72d7880beab7,Helsinki,Finland,europe,"A blend of modern design and serene nature, where crisp air and cozy cafes invite you to unwind and explore.",Mid-range,5.35,323,climate|visual|cost|wtc_ratings,4,Cool,6.97,meteostat,4,3,4,2,3,4,4,4,3,3.44,True,True,True,False,6.97,9598.0,,5.21,7.0,84.0,103.0,0.0,14.9,1.0,3.0,29.732,95.012,55.661,3.035,73.2,25.95,65.16,77.65,91.02,Expensive,1.243
a87511bd-77f4-4afc-977e-730d34c1c7bd,Rostock,Germany,europe,"Charming cobblestone streets and historic architecture meet the refreshing sea breeze, creating a welcoming blend of maritime history and modern vibrancy.",Mid-range,5.35,324,climate|cost|wtc_ratings,3,Temperate,10.11,meteostat,4,3,3,4,3,3,3,3,3,3.22,True,True,False,False,10.11,8683.1,5.11,7.4,6.0,84.0,86.0,0.0,,,,,,,,65.58,27.62,52.31,60.91,103.08,Expensive,1.572
671ba175-2610-4435-a449-61f29c414d68,Kyiv,Ukraine,europe,"Strolling through lively squares and historic streets, you'll feel the vibrant energy of a city rich in culture and warm hospitality.",Budget,5.34,325,climate|cost|wtc_ratings,3,Cool,9.79,meteostat,4,3,3,1,4,4,3,4,2,3.11,True,True,True,False,9.79,8425.1,,6.03,6.0,83.0,83.0,0.0,,,,,,,,30.71,10.57,26.3,25.75,37.22,Budget,1.212
f38b9348-e581-4de5-bafa-1efb5c28e458,Nelson,New Zealand,oceania,"Sun-drenched coastal charm with vibrant markets and lush vineyards invites a laid-back exploration of art, nature, and local flavors.",Mid-range,5.34,326,climate|cost|wtc_ratings,3,Temperate,13.94,meteostat,3,4,5,3,2,3,3,3,4,3.33,False,True,True,False,13.94,4350.2,,7.04,1.0,17.0,7.0,0.0,,,,,,,,74.52,34.44,72.04,70.05,83.63,Expensive,1.122
2216dc6e-cb6a-4107-b6ea-dceebd9a53eb,Sedona,United States,north_america,"Red rock formations create a stunning backdrop for peaceful hikes, art galleries, and spiritual retreats, offering a serene escape from the everyday hustle.",Mid-range,5.33,327,climate|cost|wtc_ratings,3,Temperate,16.59,meteostat,3,4,5,1,2,3,5,2,4,3.22,True,True,False,False,16.59,1504.7,,7.63,9.0,17.0,40.0,6.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
b53ea9ad-2c8b-4467-9764-1edb3b922ea4,Lviv,Ukraine,europe,"Cobblestone streets, charming coffeehouses, and a rich tapestry of history and culture create a warm and inviting atmosphere for exploration.",Budget,5.32,328,climate|cost|wtc_ratings,3,Cool,8.98,meteostat,5,2,3,1,3,4,3,3,3,3.0,True,True,True,False,8.98,10672.6,5.3,6.86,6.0,82.0,88.0,0.0,,,,,,,,30.71,10.57,26.3,25.75,37.22,Budget,1.212
c2ee230d-f1b2-4831-bf1a-36469bc6eb98,Halifax,Canada,north_america,"Charming coastal vibes blend with historic architecture, lively pubs, and the salty breeze, creating an inviting and laid-back maritime atmosphere.",Mid-range,5.32,329,climate|cost|wtc_ratings,3,Cool,8.68,meteostat,4,3,4,3,3,4,3,3,4,3.44,True,True,False,False,8.68,4810.8,,5.8,8.0,17.0,65.0,0.0,,,,,,,,70.22,34.33,70.01,67.86,87.98,Expensive,1.253
c6d2af39-1f3d-414e-a3fd-bfb3046ed797,Machu Picchu,Peru,south_america,"Misty mountain peaks and ancient stone terraces create a mystical atmosphere, inviting you to explore and connect with history and nature.",Luxury,5.3,330,climate|cost|wtc_ratings,3,Temperate,12.6,meteostat,5,5,5,1,1,3,2,1,4,3.0,False,False,True,True,12.6,9798.5,,6.89,10.0,81.0,6.0,0.0,,,,,,,,32.53,11.22,30.71,21.53,28.17,Budget,0.866
e404bce8-ac29-4a27-bc11-a6e677c79ae9,Braga,Portugal,europe,"Charming cobblestone streets and ancient churches create a serene atmosphere, while lively squares and local eateries offer a warm, welcoming experience.",Mid-range,5.3,331,climate|cost|wtc_ratings,3,Temperate,15.17,meteostat,4,2,3,2,3,4,3,3,3,3.0,True,True,False,False,15.17,2324.0,,7.88,8.0,9.0,11.0,0.0,,,,,,,,47.94,20.73,39.01,40.26,46.8,Mid-range,0.976
4cfcb5ec-303d-49ec-978a-da752ddd094f,Sapporo,Japan,asia,"Snow-dusted streets, lively markets, and the aroma of fresh seafood create a vibrant yet cozy atmosphere that's both inviting and invigorating.",Mid-range,5.29,332,climate|cost|wtc_ratings,3,Cool,9.71,meteostat,4,3,4,2,3,4,3,4,3,3.33,False,True,True,False,9.71,16456.0,4.97,7.02,6.0,83.0,84.0,0.0,,,,,,,,77.03,25.86,81.31,45.4,87.11,Expensive,1.131
cd74974b-0218-4e6a-b947-13d8ee80dbb7,Bucharest,Romania,europe,"Tree-lined boulevards, eclectic architecture, and lively squares invite you to explore a city where history and modernity coexist seamlessly.",Budget,5.28,333,climate|cost|wtc_ratings,3,Temperate,13.37,meteostat,4,2,3,1,4,4,3,4,2,3.0,True,True,True,False,13.37,1483.7,,6.98,6.0,17.0,36.0,0.0,,,,,,,,35.24,10.17,31.38,30.02,48.12,Mid-range,1.365
c6df2a0a-5804-4782-980c-b785baff6338,Salt Lake City,United States,north_america,"Surrounded by stunning mountains, this city offers a blend of vibrant urban life and serene natural beauty, perfect for outdoor enthusiasts.",Mid-range,5.27,334,climate|cost|wtc_ratings,3,Temperate,12.81,meteostat,3,4,5,1,3,3,4,3,4,3.33,True,True,True,False,12.81,5375.0,,6.48,6.0,84.0,73.0,9.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
39cf77ac-c2a3-4cb1-ae25-c7cb07c122ea,Lake Tahoe,United States,north_america,"Pristine blue waters surrounded by towering pines and mountains create a serene escape, perfect for both adventure and relaxation in nature's embrace.",Luxury,5.27,335,climate|cost|wtc_ratings,3,Cool,7.34,meteostat,2,5,5,3,3,3,4,2,4,3.44,True,True,True,False,7.34,0.0,,5.6,7.0,0.0,101.0,0.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
2112510a-fb29-4ca0-82e1-682dc6073880,Plovdiv,Bulgaria,europe,"Charming cobblestone streets, vibrant street art, and ancient ruins create a unique blend of history and modernity, inviting leisurely exploration.",Budget,5.27,336,climate|cost|wtc_ratings,3,Temperate,13.69,meteostat,4,3,3,1,3,4,3,3,3,3.0,True,True,False,False,13.69,796.9,,7.15,6.0,9.0,63.0,0.0,,,,,,,,38.38,9.07,34.02,32.44,45.96,Mid-range,1.197
25b9fbd9-78cb-4b0c-a050-2488c9431275,Fraser Island,Australia,oceania,"Endless stretches of sandy beaches, lush rainforests, and crystal-clear freshwater lakes create a serene escape filled with natural wonders and tranquility.",Mid-range,5.27,337,climate|cost|wtc_ratings,3,Warm/Mediterranean,21.46,meteostat,2,5,5,5,1,2,3,1,4,3.11,True,True,True,False,21.46,12953.9,,8.75,10.0,73.0,0.0,0.0,,,,,,,,77.75,36.84,77.44,72.95,104.63,Expensive,1.346
c54acf38-3029-496b-8c7a-8343ad82785c,Milan,Italy,europe,"Chic streets lined with fashion boutiques, historic architecture, and lively piazzas create a sophisticated yet welcoming atmosphere, perfect for leisurely exploration.",Luxury,5.26,338,climate|cost|wtc_ratings,3,Temperate,14.84,meteostat,5,2,2,1,4,5,3,5,2,3.22,False,True,True,False,14.84,895.2,,7.12,6.0,5.0,5.0,0.0,,,,,,,,66.47,20.55,57.95,70.58,61.74,Expensive,0.929
807e0033-d4ff-4257-bcbc-60da406b8e4d,Fès,Morocco,africa,"Winding alleys filled with vibrant souks, the aroma of spices, and the sound of artisans at work create an enchanting, timeless atmosphere.",Budget,5.25,339,climate|cost|wtc_ratings,3,Warm/Mediterranean,18.72,meteostat,5,2,2,1,2,4,3,3,3,2.78,False,True,True,False,18.72,885.0,8.74,8.53,4.0,16.0,7.0,12.0,,,,,,,,33.83,8.98,30.63,24.52,34.36,Budget,1.016
87177e3c-1535-45af-a1e7-e65357f2c0d3,Petra,Jordan,middle_east,"Wandering through ancient canyons, you'll feel the echoes of history in the rose-red stone, with every step revealing stunning, time-worn architecture.",Mid-range,5.24,340,climate|cost|wtc_ratings,3,Warm/Mediterranean,18.94,meteostat,5,4,4,1,1,3,2,1,4,2.78,False,True,True,False,18.94,611.0,9.21,9.49,3.0,71.0,23.0,11.0,,,,,,,,49.19,9.23,40.81,41.16,31.34,Mid-range,0.637
8cc00822-8c1e-4446-ba89-0a35128ad69a,Warsaw,Poland,europe,"Historic streets blend with modern vibes, where cozy cafes and vibrant squares invite leisurely strolls and a taste of local culture.",Mid-range,5.24,341,climate|cost|wtc_ratings,3,Cool,9.69,meteostat,4,2,3,1,4,4,3,4,2,3.0,True,True,True,False,9.69,7987.0,5.46,7.04,6.0,81.0,87.0,0.0,,,,,,,,38.95,14.45,32.42,33.52,59.95,Mid-range,1.539
0517a59d-8d92-4687-9aaa-323ba211f28e,Hualien,Taiwan,asia,"Nestled between lush mountains and the Pacific Ocean, this place offers stunning landscapes, tranquil vibes, and a welcoming local culture.",Mid-range,5.24,342,cost|wtc_ratings,2,Unknown,,meteostat,3,4,5,3,2,4,3,3,4,3.44,True,True,True,False,,,,,,,,,,,,,,,,62.35,17.69,76.19,29.42,58.35,Expensive,0.936
7e080529-0ecf-4c7a-b6dd-c316c5cfdab7,Lusaka,Zambia,africa,"Bustling markets, vibrant local culture, and open green spaces create a lively yet laid-back atmosphere that's both welcoming and engaging.",Budget,5.23,343,climate|cost|wtc_ratings,3,Warm/Mediterranean,21.13,meteostat,3,3,4,1,2,3,2,3,3,2.67,True,True,True,False,21.13,4990.7,8.3,9.32,10.0,29.0,0.0,0.0,,,,,,,,33.04,9.26,31.53,22.46,40.33,Budget,1.221
9f779614-05dd-41e8-833b-8fa44cee9475,Zagreb,Croatia,europe,"A blend of charming cobblestone streets, vibrant markets, and lively cafes creates an inviting atmosphere filled with history and modern culture.",Mid-range,5.23,344,climate|cost|wtc_ratings,3,Temperate,13.53,meteostat,4,3,3,1,3,4,3,4,2,3.0,True,True,True,False,13.53,12766.2,5.47,7.64,6.0,84.0,64.0,0.0,,,,,,,,48.94,13.38,41.98,41.29,47.55,Mid-range,0.972
3abbee3b-52a2-45cc-b745-9720f49fd72a,Gdansk,Poland,europe,"Charming cobblestone streets and vibrant maritime history meet the salty breeze of the Baltic, creating a welcoming and lively coastal atmosphere.",Mid-range,5.22,345,climate|cost|wtc_ratings,3,Cool,9.31,meteostat,4,2,3,3,3,4,3,4,2,3.11,True,True,False,False,9.31,1028.0,,6.09,8.0,17.0,26.0,0.0,,,,,,,,38.95,14.45,32.42,33.52,59.95,Mid-range,1.539
0e639efe-ac01-44b3-8716-2da67148d47c,Boston,United States,north_america,"Historic streets meet modern innovation, offering a mix of charming neighborhoods, rich history, and vibrant cultural scenes that invite exploration and discovery.",Luxury,5.22,346,climate|cost|wtc_ratings,3,Temperate,11.74,meteostat,5,2,3,2,4,4,3,5,2,3.33,True,True,True,False,11.74,15292.0,,6.28,8.0,84.0,75.0,0.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
73036cda-9134-46fc-a2c6-807782d59dfb,Whistler,Canada,north_america,"Snow-capped peaks and lush forests create a serene escape, where outdoor adventures meet cozy village vibes and crisp mountain air.",Luxury,5.22,347,climate|cost|wtc_ratings,3,Cool,7.93,meteostat,3,5,5,2,3,3,4,2,4,3.44,True,True,True,False,7.93,8061.9,,5.41,7.0,33.0,60.0,0.0,,,,,,,,70.22,34.33,70.01,67.86,87.98,Expensive,1.253
3cbd302a-6109-43c9-a113-112542bef4ae,Hiroshima,Japan,asia,"A serene blend of reflective history and modern vibrancy, where tranquil gardens meet bustling streets, offering a deeply moving yet uplifting experience.",Mid-range,5.21,348,climate|cost|wtc_ratings,3,Temperate,16.77,meteostat,5,2,3,2,3,4,3,3,3,3.11,True,True,True,False,16.77,23612.0,5.69,8.45,8.0,84.0,46.0,15.0,,,,,,,,77.03,25.86,81.31,45.4,87.11,Expensive,1.131
ab9a9d64-58c2-4cb0-a9ad-81ed9b17cd69,Toronto,Canada,north_america,"Dynamic streets buzzing with diverse cultures, vibrant art scenes, and a skyline that hugs the shimmering lake make for an inviting urban experience.",Mid-range,5.21,349,climate|cost|wtc_ratings,3,Cool,9.97,meteostat,4,3,3,2,4,4,3,5,2,3.33,True,True,True,False,9.97,11237.6,6.08,6.26,5.0,84.0,84.0,0.0,,,,,,,,70.22,34.33,70.01,67.86,87.98,Expensive,1.253
ddea7cd4-1b80-46f6-a51d-2649a27cba85,Nantes,France,europe,"A city where historic charm meets modern creativity, with cobblestone streets, vibrant art scenes, and the gentle flow of the Loire River.",Mid-range,5.2,350,climate|cost|wtc_ratings,3,Temperate,12.88,meteostat,4,2,3,2,3,4,3,4,3,3.11,True,True,True,False,12.88,11181.0,5.64,8.22,6.0,84.0,62.0,0.0,,,,,,,,74.13,25.33,73.64,71.84,85.41,Expensive,1.152
2ee4ab0c-44a7-45bd-8463-0b4813e62c3a,Ulaanbaatar,Mongolia,asia,"Amidst sprawling landscapes, discover a blend of Soviet-era architecture, bustling markets, and the warm hospitality of locals eager to share their stories.",Budget,5.2,351,climate|cost|wtc_ratings,3,Cool,0.55,meteostat,4,4,4,1,3,3,2,3,4,3.11,False,True,True,False,0.55,4105.5,8.12,5.74,5.0,78.0,110.0,0.0,,,,,,,,34.74,11.22,36.14,22.8,24.34,Budget,0.701
79ef5aa6-228e-4206-b00a-c78d150de33f,Salzburg,Austria,europe,"Charming cobblestone streets lead to stunning baroque architecture and cozy coffeehouses, creating a warm, inviting atmosphere that's both historic and lively.",Mid-range,5.2,352,climate|cost|wtc_ratings,3,Cool,9.98,meteostat,5,3,4,1,3,4,3,3,3,3.22,True,True,True,False,9.98,21230.0,5.21,7.15,7.0,82.0,86.0,0.0,,,,,,,,71.04,27.13,65.88,66.03,77.25,Expensive,1.087
25da92b8-f1f0-4a49-b8ee-45fbc0f1f17a,Edinburgh,United Kingdom,europe,"Charming cobblestone streets, historic castles, and the sound of bagpipes create a magical atmosphere that feels both ancient and alive.",Mid-range,5.2,353,climate|cost|wtc_ratings,3,Cool,9.13,meteostat,5,3,3,2,4,4,3,4,2,3.33,True,True,True,False,9.13,1561.2,3.17,6.18,6.0,9.0,94.0,0.0,,,,,,,,69.65,31.84,56.58,76.79,88.78,Expensive,1.275
f52d85c4-fee6-4b7b-a181-fa7b0c8adaa0,El Chaltén,Argentina,south_america,"Nestled amidst rugged peaks and vast landscapes, this charming village offers a sense of tranquility and awe-inspiring natural beauty.",Budget,5.19,354,climate|cost|wtc_ratings,3,Cool,7.8,meteostat,2,5,5,1,2,3,3,1,4,2.89,False,True,True,True,7.8,2070.5,6.47,7.49,1.0,82.0,101.0,0.0,,,,,,,,34.69,7.71,28.17,33.32,30.72,Budget,0.886
ad6338c1-1ad3-4f1c-8c78-26d7c86078fd,Sofia,Bulgaria,europe,"Charming streets lined with eclectic architecture and vibrant markets invite you to immerse in a blend of history, culture, and modern energy.",Budget,5.19,355,climate|cost|wtc_ratings,3,Temperate,11.27,meteostat,4,3,3,1,3,4,3,3,2,2.89,True,True,True,False,11.27,9156.0,6.33,7.72,6.0,83.0,77.0,0.0,,,,,,,,38.38,9.07,34.02,32.44,45.96,Mid-range,1.197
ae00c442-bbff-44db-9385-f8af3eda88b4,Florence,Italy,europe,"Cobblestone streets filled with art, the aroma of fresh espresso, and vibrant piazzas create a captivating blend of history and modern life.",Mid-range,5.19,356,climate|cost|wtc_ratings,3,Temperate,15.85,meteostat,5,2,3,1,3,5,3,4,2,3.11,True,True,True,False,15.85,1825.8,5.16,7.73,9.0,9.0,43.0,1.0,,,,,,,,66.47,20.55,57.95,70.58,61.74,Expensive,0.929
9a10528e-3c25-4940-87d2-8128bf30ebf6,Kangaroo Island,Australia,oceania,"Wild landscapes and pristine beaches create a serene escape, where you can encounter unique wildlife and feel truly connected to nature.",Mid-range,5.19,357,climate|cost|wtc_ratings,3,Temperate,12.17,meteostat,3,4,5,4,2,3,3,1,5,3.33,False,True,True,False,12.17,7117.5,,6.65,8.0,82.0,77.0,0.0,,,,,,,,77.75,36.84,77.44,72.95,104.63,Expensive,1.346
09323a57-0f0c-4190-9ce5-e689efe6137d,Kraków,Poland,europe,"Cobblestone streets lead to vibrant squares filled with the buzz of locals and tourists alike, offering a blend of history and lively culture.",Mid-range,5.18,358,climate|cost|wtc_ratings,3,Cool,9.37,meteostat,5,2,3,1,4,4,3,4,2,3.11,True,True,True,False,9.37,9456.0,,5.93,6.0,83.0,88.0,0.0,,,,,,,,38.95,14.45,32.42,33.52,59.95,Mid-range,1.539
59d1b605-e2ed-4069-ab3b-b279346d1582,Ladakh,India,asia,"Rugged landscapes with towering mountains and serene monasteries create a tranquil yet awe-inspiring atmosphere, perfect for those seeking adventure and peace.",Budget,5.18,359,cost|wtc_ratings,2,Unknown,,meteostat,4,5,5,1,1,3,3,1,5,3.11,False,False,True,True,,,,,,,,,,,,,,,,24.43,5.3,26.43,17.56,49.72,Budget,2.035
aa77dd0f-f294-4af2-9499-547652ef8472,Krakow,Poland,europe,"Charming cobblestone streets and lively squares invite exploration, while the rich history and vibrant culture create an inviting and warm atmosphere.",Mid-range,5.18,360,climate|cost|wtc_ratings,3,Cool,9.37,meteostat,5,2,3,1,4,4,3,4,2,3.11,True,True,True,False,9.37,9456.0,,5.93,6.0,83.0,88.0,0.0,,,,,,,,38.95,14.45,32.42,33.52,59.95,Mid-range,1.539
81a386eb-0e43-463f-9c5b-c7c116b9daad,Kairouan,Tunisia,africa,"Wandering through ancient medinas, the air filled with spices and the call to prayer, immerses you in a rich tapestry of history and culture.",Budget,5.17,361,climate|cost|wtc_ratings,3,Warm/Mediterranean,21.65,meteostat,5,2,2,1,2,3,2,3,3,2.56,True,True,False,False,21.65,4195.0,8.18,9.61,3.0,84.0,0.0,37.0,,,,,,,,27.87,5.32,27.36,15.96,27.83,Budget,0.999
2369b939-7343-43a5-939d-8883c2380da4,Asunción,Paraguay,south_america,"Stroll through sun-dappled streets, where lively markets and the scent of grilled meats create a warm, inviting atmosphere.",Budget,5.17,362,climate|cost|wtc_ratings,3,Warm/Mediterranean,23.02,meteostat,3,2,3,1,3,3,2,3,3,2.56,True,True,False,False,23.02,13121.5,7.42,9.76,8.0,57.0,0.0,10.0,,,,,,,,30.2,10.04,25.45,24.19,26.08,Budget,0.864
dbac5f44-f433-4f28-b05c-e9b193b346c0,Baltimore,United States,north_america,"Historic cobblestone streets meet vibrant waterfronts, offering a lively mix of seafood aromas, street art, and a welcoming, laid-back vibe.",Mid-range,5.17,363,climate|cost|wtc_ratings,3,Temperate,15.13,meteostat,4,3,3,2,4,4,3,4,2,3.22,True,True,True,False,15.13,9787.1,,6.96,9.0,50.0,56.0,6.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
60a84e59-6313-4576-a15a-b72c3e0dba67,Atlanta,United States,north_america,"Bustling streets lined with lush trees, vibrant arts scenes, and a welcoming Southern charm create a warm and dynamic urban experience.",Mid-range,5.17,364,climate|cost|wtc_ratings,3,Warm/Mediterranean,17.1,meteostat,4,3,3,1,4,4,3,4,2,3.11,True,True,True,False,17.1,0.0,,7.88,9.0,0.0,39.0,0.0,,,,,,,,70.13,42.07,70.37,70.07,106.34,Expensive,1.516
279f4b89-4f47-45b5-bd14-a791517bdf37,Varanasi,India,asia,Winding alleyways filled with the scent of incense and the sound of temple bells create a spiritual and vibrant atmosphere by the river.,Budget,5.17,365,climate|cost|wtc_ratings,3,Tropical/Hot,25.79,meteostat,5,2,3,1,2,4,3,3,2,2.78,True,True,True,False,25.79,3503.8,,7.64,11.0,17.0,0.0,18.0,,,,,,,,24.43,5.3,26.43,17.56,49.72,Budget,2.035
7896af24-7851-4897-875f-8cc5a6b0db3d,Dunedin,New Zealand,oceania,"Charming streets lined with historic architecture and lush greenery create a peaceful atmosphere, inviting leisurely strolls and moments of quiet reflection.",Mid-range,5.16,366,climate|cost|wtc_ratings,3,Temperate,10.81,meteostat,4,3,4,3,3,3,3,3,4,3.33,True,True,False,False,10.81,2473.7,,6.33,1.0,17.0,17.0,0.0,,,,,,,,74.52,34.44,72.04,70.05,83.63,Expensive,1.122
