user_id,persona,age,gender,nationality,home_country,income_tier,trips_per_year,avg_trip_days,typical_daily_budget_usd,typical_trip_budget_usd,preferred_accommodation,preferred_companion,transport_preference,avg_booking_advance_days,climate_preference,activity_tags,pref_adventure,pref_culture,pref_beach,pref_nightlife,pref_luxury,pref_family_friendly,pref_nature,pref_food,pref_safety,pref_digital_nomad,pref_instagram_worthy,pref_value_for_money,n_countries_visited,cities_visited_count,cities_visited,wishlist_count,wishlist,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13
U02090,Cultural Explorer,51,Non-binary,Other,Other,70-150k,3,11,92.0,1012.0,Luxury Hotel,Partner,Road trips,60,Tropical/Hot,architecture|food_tours|historical_sites|local_markets|museums|temples|wildlife,0.426,0.869,0.326,0.175,0.002,0.38,0.363,1.0,0.639,0.13,0.153,1.0,10,10,Seychelles|Antofagasta|Puerto Vallarta|Raja Ampat|Bilbao|Linz|Raleigh|Christchurch|Puglia|Manila,6,Accra|Petra|Yellowstone National Park|Cornwall|Cleveland|Ghent,0.426,0.869,0.326,0.175,0.002,0.38,0.363,1.0,0.639,0.13,0.153,1.0,0.184,0.18333333333333332
U02091,Family Vacationer,48,Male,American,USA,70-150k,2,20,287.0,5740.0,Mid-range Hotel,Friends,Road trips,7,Mediterranean/Warm,art_galleries|beaches|food_tours|hiking|temples|wildlife,0.673,0.639,0.649,0.043,0.531,1.0,0.824,0.376,0.754,0.338,0.341,0.42,5,5,Skopje|Pisa|Tokyo|Taipei|Yangon,6,Malaga|Córdoba|Niagara Falls|Fès|Lviv|Raja Ampat,0.673,0.639,0.649,0.043,0.531,1.0,0.824,0.376,0.754,0.338,0.341,0.42,0.574,0.3333333333333333
U02092,Family Vacationer,44,Female,Australian,Australia,70-150k,1,10,112.0,1120.0,Mid-range Hotel,Mixed group,Road trips,30,Mediterranean/Warm,beaches|hiking|museums|wildlife,0.298,0.244,0.782,0.0,0.388,1.0,0.568,0.449,0.537,0.333,0.288,0.672,2,2,Kuala Lumpur|Funchal,7,Taipei|Bologna|Kyoto|Salzburg|Cebu|Abu Dhabi|Wadi Rum,0.298,0.244,0.782,0.0,0.388,1.0,0.568,0.449,0.537,0.333,0.288,0.672,0.224,0.16666666666666666
U02093,Budget Backpacker,23,Female,American,USA,<30k,3,26,47.0,1222.0,Budget Hotel,Solo,Road trips,14,Mediterranean/Warm,beaches|food_tours|hiking|skiing|water_sports|wildlife|yoga_wellness,0.838,0.294,0.506,0.58,0.209,0.243,0.702,0.403,0.452,0.221,0.39,0.886,8,8,Accra|Ronda|Adelaide|Guilin|Carcassone|Busan|Copenhagen|Singapore,5,Galápagos Islands|Valparaíso|Meknes|Yangshuo|Ljubljana,0.838,0.294,0.506,0.58,0.209,0.243,0.702,0.403,0.452,0.221,0.39,0.886,0.094,0.43333333333333335
U02094,Digital Nomad,32,Female,Canadian,Canada,<30k,9,54,77.0,4158.0,Hostel,Solo,Any,60,Mediterranean/Warm,architecture|local_markets|museums|nightlife|photography|temples,0.637,0.669,0.531,0.612,0.077,0.05,0.343,0.78,0.04,1.0,0.471,1.0,1,1,Chefchaouen,4,Vilnius|Savusavu|Zanzibar|Bilbao,0.637,0.669,0.531,0.612,0.077,0.05,0.343,0.78,0.04,1.0,0.471,1.0,0.154,0.9
U02095,Adventure Seeker,38,Female,Australian,Australia,30-70k,4,15,142.0,2130.0,Boutique Hotel,Solo,Flights only,7,Temperate/Mild,cycling|food_tours|hiking|local_markets|wildlife,0.887,0.301,0.242,0.213,0.189,0.253,0.76,0.725,0.335,0.0,0.316,0.561,7,7,Cuenca|Iquitos|Cozumel|Cappadocia|Kota Kinabalu|Lucca|Samarkand,7,San Jose|Caracas|Philadelphia|Baltimore|Cancun|Menorca|Fès,0.887,0.301,0.242,0.213,0.189,0.253,0.76,0.725,0.335,0.0,0.316,0.561,0.284,0.25
U02096,Adventure Seeker,35,Female,Spanish,Spain,70-150k,4,13,72.0,936.0,Luxury Hotel,Friends,Flights only,7,Mediterranean/Warm,cycling|hiking|historical_sites|local_markets|skiing|wildlife,1.0,0.519,0.206,0.318,0.045,0.0,1.0,0.437,0.299,0.093,0.512,1.0,8,9,Surabaya|Bariloche|Bruges|San Sebastián|Ghent|Wadi Rum|Moscow|Nelson|Kigali,3,Detroit|Zakynthos|Iquitos,1.0,0.519,0.206,0.318,0.045,0.0,1.0,0.437,0.299,0.093,0.512,1.0,0.144,0.21666666666666667
U02097,Family Vacationer,35,Female,Canadian,Canada,70-150k,2,10,201.0,2010.0,Luxury Hotel,Solo,Trains preferred,90,Any/Flexible,beaches|local_markets|photography|water_sports|wildlife,0.498,0.373,0.569,0.115,0.274,0.974,0.692,0.611,0.337,0.205,0.348,0.829,2,2,Tulum|Bath,5,Zion National Park|Hvar|Kyoto|Gotland|Lusaka,0.498,0.373,0.569,0.115,0.274,0.974,0.692,0.611,0.337,0.205,0.348,0.829,0.402,0.16666666666666666
U02098,Budget Backpacker,23,Male,British,UK,<30k,2,20,25.0,500.0,Hostel,Mixed group,Trains preferred,7,Tropical/Hot,food_tours|historical_sites|wildlife,0.665,0.814,0.67,0.569,0.198,0.096,0.706,0.609,0.178,0.0,0.408,0.739,8,8,Shanghai|Colmar|Montevideo|Casablanca|Sardinia|Tromsø|Zagreb|Curitiba,5,Brno|Nagasaki|Wellington|Panama City|Cape Town,0.665,0.814,0.67,0.569,0.198,0.096,0.706,0.609,0.178,0.0,0.408,0.739,0.05,0.3333333333333333
U02099,Cultural Explorer,53,Male,British,UK,150k+,4,9,128.0,1152.0,Luxury Hotel,Solo,Any,90,Temperate/Mild,art_galleries|historical_sites|local_markets|photography|temples|wildlife|wine_tasting,0.497,0.986,0.223,0.234,0.328,0.489,0.471,0.753,0.782,0.088,0.243,0.817,6,7,Cairo|Montego Bay|Kingston|Yasawa Islands|Lhasa|Trinidad|Batumi,5,Zagreb|Yellowstone National Park|Prague|Bern|Vancouver Island,0.497,0.986,0.223,0.234,0.328,0.489,0.471,0.753,0.782,0.088,0.243,0.817,0.256,0.15
U02100,Family Vacationer,45,Male,Canadian,Canada,70-150k,1,13,87.0,1131.0,Mid-range Hotel,Mixed group,Flights only,30,Tropical/Hot,art_galleries|hiking|wildlife,0.319,0.695,0.668,0.105,0.331,1.0,0.83,0.721,0.604,0.15,0.465,1.0,13,17,Victoria|Bristol|Berlin|Piran|Hue|Houston|San Francisco|Valparaíso|Pisa|Jaipur|Goa|Birmingham|Detroit|Havana|Hong Kong|Maun|Galápagos Islands,4,Phoenix|Hvar|Menorca|San Sebastián,0.319,0.695,0.668,0.105,0.331,1.0,0.83,0.721,0.604,0.15,0.465,1.0,0.174,0.21666666666666667
U02101,Family Vacationer,33,Female,Japanese,Japan,70-150k,2,20,127.0,2540.0,Mid-range Hotel,Friends,Trains preferred,180,Tropical/Hot,art_galleries|beaches|hiking|historical_sites|museums|wildlife|yoga_wellness,0.285,0.502,0.657,0.0,0.0,0.828,0.554,0.52,0.917,0.031,0.649,0.756,7,7,Ushuaia|Manuel Antonio National Park|Santa Marta|Sicily|Minneapolis|Asunción|Alexandria,7,Yogyakarta|Amman|Sarajevo|Bridgetown|Tallinn|Ottawa|Delhi,0.285,0.502,0.657,0.0,0.0,0.828,0.554,0.52,0.917,0.031,0.649,0.756,0.254,0.3333333333333333
U02102,Weekend Tripper,46,Female,French,France,30-70k,8,3,238.0,714.0,Mid-range Hotel,Friends,Trains preferred,7,Temperate/Mild,beaches|historical_sites|nightlife,0.045,0.593,0.453,0.53,0.451,0.546,0.131,0.743,0.208,0.219,0.324,0.52,3,3,Malaga|Perth|Calgary,5,Kuching|Mostar|Kyiv|Savusavu|Hualien,0.045,0.593,0.453,0.53,0.451,0.546,0.131,0.743,0.208,0.219,0.324,0.52,0.476,0.05
U02103,Weekend Tripper,38,Male,American,USA,70-150k,10,3,217.0,651.0,Airbnb/VRBO,Solo,Flights only,90,Any/Flexible,food_tours|historical_sites|live_music|local_markets|nightlife|photography|wildlife,0.057,0.495,0.191,0.573,0.491,0.334,0.359,0.92,0.62,0.16,0.328,0.319,1,1,Tartu,3,Antwerp|Meknes|Rabat,0.057,0.495,0.191,0.573,0.491,0.334,0.359,0.92,0.62,0.16,0.328,0.319,0.434,0.05
U02104,Weekend Tripper,45,Prefer not to say,Italian,Italy,30-70k,7,3,106.0,318.0,Mid-range Hotel,Friends,Flights only,14,Tropical/Hot,beaches|museums|temples,0.1,0.768,0.771,0.377,0.395,0.399,0.252,0.816,0.271,0.317,0.467,0.758,4,4,Caracas|Bristol|Auckland|Quebec City,3,Mombasa|Tbilisi|Antigua,0.1,0.768,0.771,0.377,0.395,0.399,0.252,0.816,0.271,0.317,0.467,0.758,0.212,0.05
U02105,Luxury Traveler,57,Male,Other,Other,70-150k,4,13,716.0,9308.0,Airbnb/VRBO,Partner,Any,180,Any/Flexible,live_music|museums|shopping|wine_tasting|yoga_wellness,0.188,0.608,0.426,0.541,1.0,0.456,0.279,0.822,0.655,0.097,0.479,0.065,15,16,Granada|Podgorica|Hamilton|Kyiv|Rochester|Viña del Mar|Bologna|Hallstatt|Hong Kong|Raleigh|Hue|Puglia|Chengdu|Baku|Debrecen|Galway,6,Búzios|Islamabad|Muscat|Amritsar|Dakar|Cebu,0.188,0.608,0.426,0.541,1.0,0.456,0.279,0.822,0.655,0.097,0.479,0.065,1.432,0.21666666666666667
U02106,Budget Backpacker,20,Female,British,UK,<30k,3,18,49.0,882.0,Camping/Glamping,Friends,Any,30,Mediterranean/Warm,architecture|museums|temples,0.669,0.541,0.184,0.22,0.0,0.0,0.452,0.564,0.673,0.084,0.643,1.0,0,0,,10,Santa Cruz|Ajaccio|San Cristobal|Memphis|Richmond|Mombasa|Kaunas|Valdivia|Seville|Colmar,0.669,0.541,0.184,0.22,0.0,0.0,0.452,0.564,0.673,0.084,0.643,1.0,0.098,0.3
U02107,Budget Backpacker,22,Male,Other,Other,<30k,1,25,59.0,1475.0,Boutique Hotel,Friends,Trains preferred,30,Mediterranean/Warm,hiking|local_markets|photography|wildlife,0.747,0.281,0.236,0.381,0.167,0.22,0.829,0.754,0.319,0.284,0.668,0.663,3,3,San José|Mendoza|New York,8,Sucre|Tunis|Yangshuo|Rosario|Freiburg|Khiva|Sydney|Lisbon,0.747,0.281,0.236,0.381,0.167,0.22,0.829,0.754,0.319,0.284,0.668,0.663,0.118,0.4166666666666667
U02108,Family Vacationer,42,Male,Japanese,Japan,30-70k,1,16,305.0,4880.0,Luxury Hotel,Mixed group,Trains preferred,90,Tropical/Hot,art_galleries|beaches|food_tours|local_markets|museums|photography|temples,0.363,0.657,0.97,0.085,0.294,0.726,0.583,0.798,0.764,0.184,0.585,0.702,13,14,Rabat|Debrecen|Iguazu Falls|Luxembourg City|San Salvador|Svalbard|Cornwall|Salvador da Bahia|Plitvice Lakes|Kolkata|Koh Lanta|Kingston|Machu Picchu|Isle of Skye,8,Marseille|Strasbourg|Port of Spain|Riga|Anchorage|Washington DC|Madeira|Madrid,0.363,0.657,0.97,0.085,0.294,0.726,0.583,0.798,0.764,0.184,0.585,0.702,0.61,0.26666666666666666
U02109,Luxury Traveler,41,Male,American,USA,70-150k,6,7,737.0,5159.0,Mid-range Hotel,Mixed group,Trains preferred,90,Tropical/Hot,beaches|historical_sites|local_markets|museums|nightlife|shopping,0.264,0.549,0.521,0.533,0.967,0.326,0.133,0.897,0.631,0.283,0.425,0.0,5,5,Guadalajara|Verona|Savusavu|Malaga|Charleston,8,San Cristobal|Cardiff|Minneapolis|Gorée Island|Bagan|Jeju Island|Manchester|Guilin,0.264,0.549,0.521,0.533,0.967,0.326,0.133,0.897,0.631,0.283,0.425,0.0,1.474,0.11666666666666667
U02110,Cultural Explorer,54,Male,German,Germany,70-150k,3,13,95.0,1235.0,Boutique Hotel,Solo,Flights only,30,Mediterranean/Warm,architecture|art_galleries|food_tours|local_markets|shopping|temples|wildlife,0.083,1.0,0.025,0.024,0.374,0.158,0.494,0.859,0.567,0.457,0.381,0.451,5,5,Bristol|Fès|Fraser Island|Sicily|Manuel Antonio National Park,10,Guimarães|Orlando|Porto|Bordeaux|Santo Domingo|Port Louis|Victoria|San Jose|Cork|Minneapolis,0.083,1.0,0.025,0.024,0.374,0.158,0.494,0.859,0.567,0.457,0.381,0.451,0.19,0.21666666666666667
U02111,Budget Backpacker,29,Male,Korean,South Korea,<30k,1,20,39.0,780.0,Mid-range Hotel,Solo,Road trips,90,Tropical/Hot,local_markets|museums|wildlife,0.808,0.555,0.582,0.683,0.164,0.0,0.585,1.0,0.164,0.157,0.536,0.939,7,8,Cartagena|Ankara|Trinidad|Cozumel|Arequipa|Florence|Nazca|Adelaide,9,Keswick|Honolulu|Granada|Los Cabos|Dubrovnik|Manaus|Lisbon|Hoi An|Asunción,0.808,0.555,0.582,0.683,0.164,0.0,0.585,1.0,0.164,0.157,0.536,0.939,0.078,0.3333333333333333
U02112,Cultural Explorer,41,Female,Canadian,Canada,30-70k,2,9,165.0,1485.0,Airbnb/VRBO,Friends,Flights only,14,Any/Flexible,food_tours|historical_sites|local_markets|nightlife|temples,0.245,1.0,0.229,0.622,0.081,0.172,0.594,0.847,0.415,0.281,0.453,0.783,2,2,San Salvador|Bocas del Toro,5,Beijing|Zanzibar Town|Galle|Kota Kinabalu|Oaxaca City,0.245,1.0,0.229,0.622,0.081,0.172,0.594,0.847,0.415,0.281,0.453,0.783,0.33,0.15
U02113,Weekend Tripper,29,Male,Spanish,Spain,70-150k,5,2,345.0,690.0,Resort,Family,Road trips,14,Cold/Snow,architecture|art_galleries|historical_sites|photography,0.712,0.802,0.289,0.44,0.276,0.0,0.182,0.686,0.551,0.257,0.758,0.926,2,2,Kathmandu|Sedona,9,Rome|Malé|Siem Reap|Cali|Nadi|Seychelles|Rapa Nui|Québec City|Manila,0.712,0.802,0.289,0.44,0.276,0.0,0.182,0.686,0.551,0.257,0.758,0.926,0.69,0.03333333333333333
U02114,Luxury Traveler,52,Female,American,USA,70-150k,5,12,832.0,9984.0,Mid-range Hotel,Family,Road trips,7,Tropical/Hot,art_galleries|temples|wine_tasting,0.031,0.893,0.575,0.53,1.0,0.443,0.325,1.0,0.76,0.43,0.452,0.186,4,5,Vancouver Island|Washington|Chisinau|Podgorica|Zion National Park,5,Florence|Salvador da Bahia|Wadi Rum|Paris|Bordeaux,0.031,0.893,0.575,0.53,1.0,0.443,0.325,1.0,0.76,0.43,0.452,0.186,1.664,0.2
U02115,Adventure Seeker,34,Male,Brazilian,Brazil,30-70k,2,14,109.0,1526.0,Budget Hotel,Solo,Any,180,Mediterranean/Warm,cycling|food_tours|hiking|local_markets|photography|skiing|water_sports,1.0,0.029,0.115,0.096,0.036,0.199,0.763,0.481,0.233,0.033,0.554,1.0,2,2,Bagan|Belize City,7,Orlando|Lagos|Islamabad|Malmö|Chicago|Lima|Pretoria,1.0,0.029,0.115,0.096,0.036,0.199,0.763,0.481,0.233,0.033,0.554,1.0,0.218,0.23333333333333334
U02116,Family Vacationer,46,Male,Australian,Australia,30-70k,1,14,125.0,1750.0,Mid-range Hotel,Friends,Trains preferred,90,Any/Flexible,beaches|cycling|temples|wildlife|wine_tasting,0.359,0.489,0.766,0.001,0.436,0.854,0.765,0.958,0.483,0.0,0.464,0.532,2,2,Arica|Pisa,8,Verona|Mexico City|Hobart|Reykjavik|Algarve|Durban|Tunis|Almaty,0.359,0.489,0.766,0.001,0.436,0.854,0.765,0.958,0.483,0.0,0.464,0.532,0.25,0.23333333333333334
U02117,Luxury Traveler,35,Male,Other,Other,70-150k,3,12,621.0,7452.0,Airbnb/VRBO,Family,Road trips,60,Tropical/Hot,architecture|food_tours|live_music,0.321,0.9,0.725,0.565,1.0,0.12,0.113,1.0,0.596,0.009,0.184,0.0,7,7,San Pedro de Atacama|Nagasaki|Sarajevo|Chengdu|Tallinn|Maastricht|Tampa,3,Fort Lauderdale|Davao|Tokyo,0.321,0.9,0.725,0.565,1.0,0.12,0.113,1.0,0.596,0.009,0.184,0.0,1.242,0.2
U02118,Luxury Traveler,35,Female,American,USA,150k+,7,11,537.0,5907.0,Airbnb/VRBO,Partner,Trains preferred,180,Mediterranean/Warm,food_tours|photography|shopping|wildlife|wine_tasting,0.061,0.467,0.543,0.448,1.0,0.34,0.389,1.0,0.896,0.0,0.535,0.0,3,3,Bruges|Chicago|Medellín,7,Asturias|Dar es Salaam|Gorée Island|Mendoza|Tallinn|St Petersburg|Durban,0.061,0.467,0.543,0.448,1.0,0.34,0.389,1.0,0.896,0.0,0.535,0.0,1.074,0.18333333333333332
U02119,Luxury Traveler,52,Female,French,France,150k+,7,5,707.0,3535.0,Camping/Glamping,Solo,Any,180,Mediterranean/Warm,beaches|food_tours|historical_sites|shopping|temples|volunteering|wine_tasting,0.038,0.473,0.572,0.393,1.0,0.365,0.353,1.0,0.91,0.263,0.48,0.079,1,1,Charlottetown,3,Nara|Ayers Rock|Porto,0.038,0.473,0.572,0.393,1.0,0.365,0.353,1.0,0.91,0.263,0.48,0.079,1.414,0.08333333333333333
U02120,Weekend Tripper,34,Female,Italian,Italy,70-150k,11,2,339.0,678.0,Airbnb/VRBO,Solo,Trains preferred,180,Temperate/Mild,architecture|food_tours|live_music|local_markets|nightlife|photography|temples,0.086,0.643,0.344,0.666,0.193,0.319,0.296,0.608,0.392,0.183,0.482,0.982,11,13,Bridgetown|Paramaribo|Chicago|Mendoza|Ushuaia|Fort Lauderdale|Khiva|Zakynthos|St Ives|Marseille|San Salvador|Los Cabos|Seoul,9,Hoi An|Verona|Bergen|Detroit|Melbourne|Chiang Mai|San Jose|Siwa Oasis|Launceston,0.086,0.643,0.344,0.666,0.193,0.319,0.296,0.608,0.392,0.183,0.482,0.982,0.678,0.03333333333333333
U02121,Budget Backpacker,25,Male,French,France,<30k,2,15,25.0,375.0,Hostel,Friends,Flights only,90,Tropical/Hot,hiking|historical_sites|museums|photography|wildlife|yoga_wellness,0.667,0.474,0.348,0.408,0.0,0.202,0.691,0.508,0.551,0.117,0.755,1.0,2,2,Halifax|Nara,10,Melbourne|Keswick|Búzios|Davao|Hiroshima|Oslo|Chengdu|St. Louis|Lake Tahoe|Stone Town,0.667,0.474,0.348,0.408,0.0,0.202,0.691,0.508,0.551,0.117,0.755,1.0,0.05,0.25
U02122,Budget Backpacker,27,Male,Indian,India,70-150k,3,20,28.0,560.0,Mid-range Hotel,Solo,Any,14,Any/Flexible,architecture|art_galleries|food_tours|hiking|historical_sites|museums|photography,0.848,0.546,0.52,0.398,0.449,0.288,0.496,0.433,0.768,0.245,0.767,0.606,4,4,New Orleans|Tashkent|Dar es Salaam|Osaka,7,Kairouan|Abu Dhabi|Cuzco|Montego Bay|Havana|Colombo|Granada,0.848,0.546,0.52,0.398,0.449,0.288,0.496,0.433,0.768,0.245,0.767,0.606,0.056,0.3333333333333333
U02123,Digital Nomad,30,Female,Indian,India,70-150k,9,41,100.0,4100.0,Airbnb/VRBO,Solo,Any,60,Tropical/Hot,architecture|food_tours|historical_sites|museums|nightlife|wildlife,0.654,0.555,0.502,0.316,0.195,0.193,0.512,0.991,0.655,0.474,0.29,0.674,10,10,Chisinau|Paris|Belfast|Seoul|Abu Dhabi|Curitiba|Galápagos Islands|Bogotá|Lagos|Galway,8,Rabat|Siena|York|Búzios|Adelaide|Krabi|Berlin|Maastricht,0.654,0.555,0.502,0.316,0.195,0.193,0.512,0.991,0.655,0.474,0.29,0.674,0.2,0.6833333333333333
U02124,Digital Nomad,24,Male,Other,Other,70-150k,9,44,70.0,3080.0,Resort,Solo,Any,60,Mediterranean/Warm,beaches|food_tours|hiking|photography|wildlife,0.418,0.73,0.568,0.393,0.115,0.005,0.586,0.761,0.795,0.447,0.413,1.0,4,4,Jaipur|Mostar|San José|Naypyidaw,6,Lille|Monteverde|Maastricht|Vienna|Tucson|Uluru,0.418,0.73,0.568,0.393,0.115,0.005,0.586,0.761,0.795,0.447,0.413,1.0,0.14,0.7333333333333333
U02125,Adventure Seeker,31,Female,Spanish,Spain,<30k,4,15,76.0,1140.0,Hostel,Friends,Any,60,Tropical/Hot,beaches|food_tours|hiking|local_markets|skiing|volunteering|water_sports,1.0,0.116,0.416,0.0,0.0,0.124,0.97,0.636,0.21,0.0,0.209,0.684,2,2,Belize City|Kyiv,6,Tallinn|Jaipur|Mumbai|Sucre|Salento|Galway,1.0,0.116,0.416,0.0,0.0,0.124,0.97,0.636,0.21,0.0,0.209,0.684,0.152,0.25
U02126,Cultural Explorer,34,Female,American,USA,<30k,2,12,178.0,2136.0,Airbnb/VRBO,Mixed group,Road trips,60,Tropical/Hot,architecture|art_galleries|food_tours|hiking|historical_sites,0.26,1.0,0.129,0.14,0.355,0.415,0.7,0.801,0.515,0.205,0.65,0.724,5,6,Hobart|Phoenix|Mexico City|Launceston|Raja Ampat|Mendoza,5,Philadelphia|Eindhoven|Ayers Rock|Ho Chi Minh City|Warsaw,0.26,1.0,0.129,0.14,0.355,0.415,0.7,0.801,0.515,0.205,0.65,0.724,0.356,0.2
U02127,Family Vacationer,36,Male,American,USA,30-70k,2,11,209.0,2299.0,Budget Hotel,Mixed group,Trains preferred,30,Mediterranean/Warm,architecture|art_galleries|food_tours|historical_sites,0.512,0.516,0.794,0.097,0.66,0.616,0.342,0.568,0.626,0.141,0.214,0.105,17,20,Seoul|Palawan|Uluru|Puebla|Innsbruck|Lugano|Gjirokastër|Tromsø|Ha Long|Chefchaouen|Antalya|Fukuoka|Sarajevo|Davao|Trinidad|Lima|Yangshuo|Vladivostok|Nagasaki|Melbourne,9,Petra|Kuching|Rio de Janeiro|Rome|Busan|Belfast|Boston|Wellington|Zakynthos,0.512,0.516,0.794,0.097,0.66,0.616,0.342,0.568,0.626,0.141,0.214,0.105,0.418,0.18333333333333332
U02128,Weekend Tripper,49,Male,German,Germany,70-150k,8,4,94.0,376.0,Luxury Hotel,Solo,Trains preferred,0,Temperate/Mild,beaches|food_tours|hiking|historical_sites|live_music|local_markets|museums,0.362,0.682,0.447,0.475,0.379,0.666,0.234,0.764,0.254,0.167,0.349,0.497,4,4,Lausanne|Odessa|Aswan|Fortaleza,3,Siem Reap|Izmir|Charlottetown,0.362,0.682,0.447,0.475,0.379,0.666,0.234,0.764,0.254,0.167,0.349,0.497,0.188,0.06666666666666667
U02129,Family Vacationer,49,Female,Chinese,China,150k+,1,11,160.0,1760.0,Resort,Partner,Trains preferred,90,Mediterranean/Warm,beaches|cycling|historical_sites|local_markets|wildlife,0.225,0.238,0.839,0.103,0.375,1.0,0.511,0.501,0.552,0.0,0.019,0.31,5,7,Salt Lake City|Osaka|Cesky Krumlov|Atlanta|Sibiu|Sofia|Rochester,6,Cappadocia|Rabat|Maun|Taipei|Manchester|Gotland,0.225,0.238,0.839,0.103,0.375,1.0,0.511,0.501,0.552,0.0,0.019,0.31,0.32,0.18333333333333332
U02130,Luxury Traveler,52,Female,Australian,Australia,150k+,7,10,1024.0,10240.0,Boutique Hotel,Partner,Road trips,90,Mediterranean/Warm,art_galleries|food_tours|local_markets|temples,0.107,0.678,0.913,0.512,1.0,0.335,0.304,0.883,0.63,0.196,0.554,0.0,7,7,Cape Town|Turin|Vladivostok|Innsbruck|Amsterdam|Plitvice Lakes|Khiva,5,Madeira|Tunis|Hualien|Keswick|Antalya,0.107,0.678,0.913,0.512,1.0,0.335,0.304,0.883,0.63,0.196,0.554,0.0,2.048,0.16666666666666666
U02131,Adventure Seeker,37,Male,Spanish,Spain,30-70k,5,14,112.0,1568.0,Airbnb/VRBO,Solo,Flights only,7,Any/Flexible,hiking|historical_sites|museums,1.0,0.461,0.347,0.45,0.101,0.023,0.972,0.532,0.486,0.0,0.677,0.741,2,2,Lahore|Niagara Falls,5,St Ives|Berlin|Meknes|Bariloche|Byron Bay,1.0,0.461,0.347,0.45,0.101,0.023,0.972,0.532,0.486,0.0,0.677,0.741,0.224,0.23333333333333334
U02132,Budget Backpacker,21,Female,British,UK,<30k,1,15,56.0,840.0,Hostel,Solo,Any,60,Tropical/Hot,live_music|nightlife|skiing|water_sports,1.0,0.323,0.88,0.516,0.0,0.0,0.746,0.644,0.561,0.21,0.49,1.0,2,3,Miami|Bariloche|Mendoza,6,Puebla|Carcassone|Cologne|Chicago|Algarve|Kolkata,1.0,0.323,0.88,0.516,0.0,0.0,0.746,0.644,0.561,0.21,0.49,1.0,0.112,0.25
U02133,Budget Backpacker,20,Male,American,USA,<30k,2,28,30.0,840.0,Hostel,Solo,Road trips,180,Tropical/Hot,architecture|hiking|skiing,1.0,0.952,0.3,0.471,0.0,0.131,0.473,0.419,0.452,0.123,0.633,0.995,3,3,Portland|Port Douglas|Varanasi,8,Svalbard|Caracas|Toronto|Cork|Ajaccio|Savannah|Monterrey|Samarkand,1.0,0.952,0.3,0.471,0.0,0.131,0.473,0.419,0.452,0.123,0.633,0.995,0.06,0.4666666666666667
U02134,Adventure Seeker,43,Non-binary,French,France,30-70k,4,18,117.0,2106.0,Budget Hotel,Mixed group,Trains preferred,14,Mediterranean/Warm,hiking|nightlife|water_sports|wildlife|yoga_wellness,1.0,0.064,0.595,0.457,0.202,0.059,0.927,0.662,0.29,0.0,0.583,0.81,7,7,Trondheim|Sighisoara|Florianópolis|Bocas del Toro|Kigali|Mexico City|Kuwait City,3,Nantes|Lugano|Alexandria,1.0,0.064,0.595,0.457,0.202,0.059,0.927,0.662,0.29,0.0,0.583,0.81,0.234,0.3
U02135,Cultural Explorer,46,Male,Spanish,Spain,70-150k,2,9,88.0,792.0,Mid-range Hotel,Solo,Flights only,30,Tropical/Hot,cycling|hiking|historical_sites|museums|nightlife|wildlife,0.476,1.0,0.233,0.407,0.331,0.426,0.551,0.752,0.487,0.129,0.185,0.79,3,3,Izmir|Rochester|Buenos Aires,10,Victoria|Lagos|Guilin|Siena|Manchester|Gorée Island|Athens|Azores|Carcassone|Split,0.476,1.0,0.233,0.407,0.331,0.426,0.551,0.752,0.487,0.129,0.185,0.79,0.176,0.15
U02136,Luxury Traveler,54,Male,Indian,India,70-150k,4,6,425.0,2550.0,Mid-range Hotel,Friends,Any,90,Tropical/Hot,beaches|food_tours|live_music|nightlife,0.078,0.373,0.889,0.546,1.0,0.269,0.601,1.0,0.832,0.16,0.349,0.053,5,6,Yasawa Islands|New Orleans|Caye Caulker|Québec City|Washington DC|Lausanne,8,Cali|Venice|Valparaíso|Lviv|Florianópolis|London|Lübeck|Luxor,0.078,0.373,0.889,0.546,1.0,0.269,0.601,1.0,0.832,0.16,0.349,0.053,0.85,0.1
U02137,Budget Backpacker,22,Male,British,UK,30-70k,1,19,33.0,627.0,Mid-range Hotel,Solo,Any,0,Tropical/Hot,architecture|historical_sites|wildlife,0.743,0.653,0.43,0.524,0.079,0.0,0.766,0.548,0.653,0.08,0.639,0.9,20,25,Menorca|York|Charlottetown|San Francisco|Seychelles|San Pedro de Atacama|Tirana|Boston|Nazca|Valletta|Gorée Island|Gjirokastër|Keswick|San Diego|Cali|Naples|Brno|Reykjavik|Maui|Bukhara|Yasawa Islands|Belize City|Plitvice Lakes|Kyiv|Iguazu Falls,10,San Jose|Oslo|Amritsar|Rosario|Munich|Cuenca|Bergen|Nairobi|Lucca|Kangaroo Island,0.743,0.653,0.43,0.524,0.079,0.0,0.766,0.548,0.653,0.08,0.639,0.9,0.066,0.31666666666666665
